,0
29283,886.5
29284,899.28
29285,855.18
29286,839.88
29287,860.4
29288,867.78
29289,866.52
29290,844.2
29291,839.52
29292,866.7
29293,885.78
29294,901.98
29295,928.8
29296,923.04
29297,959.58
29298,970.56
29299,984.6
29300,996.66
29301,986.58
29302,983.16
29303,951.66
29304,949.86
29305,927.0
29306,904.5
29307,907.74
29308,890.64
29309,847.44
29310,849.24
29311,869.58
29312,925.92
29313,916.74
29314,936.36
29315,923.94
29316,948.96
29317,956.34
29318,975.6
29319,981.72
29320,1011.6
29321,1011.78
29322,1002.42
29323,984.42
29324,997.02
29325,1006.92
29326,997.56
29327,993.06
29328,960.48
29329,941.4
29330,922.5
29331,920.52
29332,910.8
29333,862.38
29334,856.8
29335,895.5
29336,919.8
29337,928.98
29338,949.86
29339,970.92
29340,987.3
29341,991.8
29342,1029.78
29343,1057.32
29344,1050.84
29345,1059.3
29346,1060.02
29347,1063.26
29348,1103.4
29349,1107.54
29350,1082.34
29351,1067.22
29352,1046.16
29353,984.78
29354,956.88
29355,931.32
29356,909.72
29357,899.46
29358,910.26
29359,959.22
29360,1098.72
29361,1186.92
29362,1250.28
29363,1284.48
29364,1243.8
29365,1208.52
29366,1258.74
29367,1247.22
29368,1308.24
29369,1320.48
29370,1280.34
29371,1215.72
29372,1248.84
29373,1210.14
29374,1159.2
29375,1121.4
29376,1067.22
29377,1018.62
29378,975.42
29379,951.48
29380,934.74
29381,907.56
29382,933.48
29383,963.18
29384,1093.32
29385,1186.02
29386,1248.12
29387,1228.68
29388,1233.18
29389,1239.12
29390,1296.9
29391,1314.36
29392,1307.7
29393,1305.54
29394,1273.86
29395,1228.32
29396,1240.02
29397,1198.62
29398,1139.22
29399,1098.36
29400,1064.88
29401,1006.74
29402,982.62
29403,960.12
29404,946.62
29405,927.72
29406,938.7
29407,979.74
29408,1056.6
29409,1157.94
29410,1174.5
29411,1201.5
29412,1194.84
29413,1231.02
29414,1289.34
29415,1260.18
29416,1294.38
29417,1290.96
29418,1241.82
29419,1188.0
29420,1179.18
29421,1165.14
29422,1124.28
29423,1081.98
29424,1048.68
29425,994.86
29426,971.46
29427,949.14
29428,925.56
29429,881.64
29430,922.14
29431,969.3
29432,1071.0
29433,1127.16
29434,1182.78
29435,1236.78
29436,1231.74
29437,1270.98
29438,1308.96
29439,1281.06
29440,1300.68
29441,1274.04
29442,1221.3
29443,1174.86
29444,1195.56
29445,1179.0
29446,1130.94
29447,1070.46
29448,1034.64
29449,1007.82
29450,970.74
29451,956.7
29452,942.84
29453,894.24
29454,896.94
29455,912.24
29456,962.1
29457,1029.78
29458,1054.8
29459,1046.34
29460,1065.78
29461,1060.02
29462,1110.96
29463,1096.74
29464,1119.6
29465,1134.0
29466,1112.58
29467,1084.5
29468,1093.32
29469,1088.1
29470,1066.32
29471,1049.94
29472,1037.52
29473,1013.04
29474,985.68
29475,965.88
29476,943.2
29477,893.7
29478,887.4
29479,903.24
29480,927.54
29481,928.8
29482,940.14
29483,933.3
29484,955.8
29485,960.48
29486,996.3
29487,1027.62
29488,1051.38
29489,1089.0
29490,1109.52
29491,1120.68
29492,1161.72
29493,1153.62
29494,1140.66
29495,1105.92
29496,1075.5
29497,1025.46
29498,985.86
29499,963.9
29500,955.26
29501,919.26
29502,952.38
29503,976.68
29504,1104.12
29505,1212.84
29506,1275.48
29507,1283.04
29508,1329.48
29509,1306.98
29510,1379.7
29511,1421.46
29512,1506.78
29513,1492.02
29514,1461.6
29515,1366.02
29516,1361.88
29517,1306.98
29518,1268.82
29519,1212.12
29520,1152.18
29521,1083.42
29522,1008.54
29523,992.16
29524,976.5
29525,943.38
29526,957.6
29527,1009.8
29528,1161.0
29529,1292.4
29530,1405.62
29531,1474.56
29532,1508.58
29533,1567.08
29534,1640.7
29535,1692.18
29536,1724.76
29537,1715.76
29538,1633.5
29539,1530.72
29540,1509.12
29541,1462.5
29542,1384.38
29543,1312.92
29544,1269.54
29545,1210.68
29546,1156.5
29547,1132.2
29548,1112.4
29549,1105.02
29550,1143.0
29551,1210.5
29552,1385.82
29553,1632.42
29554,1711.26
29555,1748.52
29556,1744.38
29557,1727.28
29558,1719.36
29559,1765.98
29560,1810.44
29561,1753.74
29562,1713.24
29563,1601.64
29564,1577.16
29565,1548.0
29566,1487.7
29567,1465.92
29568,1388.52
29569,1309.32
29570,1259.1
29571,1218.6
29572,1193.76
29573,1157.22
29574,1199.7
29575,1245.42
29576,1405.26
29577,1591.74
29578,1679.94
29579,1711.08
29580,1697.04
29581,1765.8
29582,1769.76
29583,1760.04
29584,1762.38
29585,1722.06
29586,1653.66
29587,1617.66
29588,1602.18
29589,1569.06
29590,1467.72
29591,1422.54
29592,1333.26
29593,1279.44
29594,1225.8
29595,1190.34
29596,1155.6
29597,1122.12
29598,1110.6
29599,1186.38
29600,1312.74
29601,1521.36
29602,1572.66
29603,1529.46
29604,1550.7
29605,1603.44
29606,1666.08
29607,1685.16
29608,1697.94
29609,1608.66
29610,1525.68
29611,1380.06
29612,1348.02
29613,1297.98
29614,1271.88
29615,1236.06
29616,1206.18
29617,1146.96
29618,1118.16
29619,1106.1
29620,1076.04
29621,1010.88
29622,1004.76
29623,1031.4
29624,1079.64
29625,1112.58
29626,1123.38
29627,1145.16
29628,1167.12
29629,1168.38
29630,1213.38
29631,1215.36
29632,1287.9
29633,1269.72
29634,1252.44
29635,1200.6
29636,1211.4
29637,1185.84
29638,1167.3
29639,1134.54
29640,1118.16
29641,1067.94
29642,1022.94
29643,1011.06
29644,975.78
29645,917.1
29646,931.14
29647,948.6
29648,980.64
29649,988.74
29650,989.82
29651,1012.86
29652,1034.64
29653,1089.54
29654,1145.88
29655,1149.3
29656,1158.3
29657,1180.08
29658,1191.42
29659,1139.58
29660,1179.36
29661,1170.0
29662,1144.08
29663,1129.14
29664,1103.22
29665,1063.08
29666,1013.76
29667,1001.34
29668,978.84
29669,937.62
29670,985.86
29671,1032.48
29672,1140.84
29673,1243.08
29674,1330.02
29675,1400.94
29676,1385.28
29677,1430.82
29678,1482.48
29679,1494.72
29680,1519.74
29681,1485.54
29682,1441.62
29683,1347.12
29684,1355.76
29685,1286.64
29686,1242.54
29687,1203.3
29688,1147.32
29689,1107.54
29690,1064.52
29691,1037.7
29692,1017.72
29693,966.96
29694,975.42
29695,1004.22
29696,1043.46
29697,1076.94
29698,1126.98
29699,1158.12
29700,1232.1
29701,1248.66
29702,1279.44
29703,1287.54
29704,1300.86
29705,1311.3
29706,1312.56
29707,1278.18
29708,1282.5
29709,1276.2
29710,1263.42
29711,1227.06
29712,1204.2
29713,1136.88
29714,1091.7
29715,1052.1
29716,1034.28
29717,1002.78
29718,1047.78
29719,1080.36
29720,1202.04
29721,1327.32
29722,1455.66
29723,1478.88
29724,1456.92
29725,1429.92
29726,1459.62
29727,1457.28
29728,1458.9
29729,1426.68
29730,1387.44
29731,1318.32
29732,1346.22
29733,1308.42
29734,1257.48
29735,1206.0
29736,1153.8
29737,1106.28
29738,1051.74
29739,1024.74
29740,997.38
29741,965.16
29742,1001.52
29743,1064.7
29744,1180.26
29745,1303.38
29746,1384.02
29747,1430.82
29748,1411.02
29749,1475.46
29750,1506.06
29751,1490.4
29752,1512.36
29753,1464.3
29754,1426.5
29755,1340.82
29756,1357.02
29757,1296.36
29758,1255.68
29759,1214.1
29760,1162.62
29761,1114.38
29762,1072.44
29763,1042.92
29764,1022.22
29765,989.1
29766,1020.42
29767,1083.42
29768,1159.38
29769,1307.34
29770,1369.8
29771,1397.7
29772,1416.96
29773,1472.04
29774,1540.44
29775,1535.04
29776,1512.54
29777,1496.7
29778,1428.12
29779,1296.9
29780,1301.94
29781,1259.82
29782,1204.2
29783,1166.04
29784,1120.14
29785,1084.5
29786,1065.42
29787,1029.06
29788,1010.88
29789,971.28
29790,970.74
29791,1001.7
29792,1070.46
29793,1119.06
29794,1147.5
29795,1197.0
29796,1240.2
29797,1240.74
29798,1274.76
29799,1301.94
29800,1359.36
29801,1363.68
29802,1342.8
29803,1288.62
29804,1313.1
29805,1269.9
29806,1237.86
29807,1217.7
29808,1174.32
29809,1140.66
29810,1095.84
29811,1076.4
29812,1063.62
29813,1013.94
29814,992.88
29815,1018.98
29816,1060.2
29817,1098.9
29818,1117.26
29819,1162.44
29820,1194.48
29821,1272.78
29822,1263.24
29823,1300.86
29824,1309.14
29825,1318.68
29826,1325.88
29827,1283.94
29828,1299.24
29829,1294.2
29830,1257.3
29831,1227.96
29832,1197.0
29833,1142.46
29834,1090.62
29835,1045.26
29836,1010.7
29837,984.24
29838,1016.46
29839,1082.88
29840,1244.52
29841,1439.46
29842,1587.42
29843,1603.44
29844,1666.08
29845,1671.66
29846,1719.18
29847,1717.92
29848,1735.2
29849,1722.96
29850,1638.54
29851,1543.86
29852,1526.94
29853,1470.96
29854,1419.3
29855,1361.16
29856,1310.22
29857,1261.26
29858,1211.22
29859,1161.72
29860,1130.58
29861,1096.2
29862,1116.72
29863,1215.36
29864,1368.72
29865,1560.78
29866,1647.9
29867,1711.62
29868,1761.12
29869,1786.32
29870,1881.0
29871,1832.4
29872,1873.26
29873,1828.44
29874,1736.82
29875,1625.22
29876,1614.96
29877,1581.66
29878,1496.88
29879,1409.04
29880,1376.82
29881,1320.84
29882,1268.1
29883,1229.04
29884,1194.48
29885,1165.5
29886,1212.84
29887,1255.14
29888,1467.72
29889,1663.38
29890,1723.86
29891,1696.68
29892,1650.42
29893,1734.3
29894,1751.04
29895,1765.62
29896,1836.36
29897,1776.42
29898,1678.86
29899,1533.6
29900,1518.3
29901,1455.48
29902,1382.76
29903,1337.58
29904,1290.06
29905,1220.04
29906,1175.94
29907,1129.68
29908,1090.8
29909,1052.28
29910,1070.28
29911,1153.08
29912,1296.18
29913,1455.12
29914,1538.1
29915,1573.92
29916,1545.66
29917,1595.34
29918,1654.56
29919,1680.3
29920,1722.06
29921,1703.16
29922,1649.16
29923,1536.3
29924,1501.92
29925,1430.46
29926,1393.02
29927,1327.5
29928,1270.98
29929,1211.04
29930,1170.18
29931,1129.68
29932,1100.16
29933,1066.32
29934,1107.36
29935,1164.06
29936,1310.04
29937,1483.38
29938,1586.88
29939,1606.14
29940,1667.88
29941,1681.74
29942,1687.14
29943,1711.62
29944,1736.64
29945,1667.16
29946,1615.68
29947,1526.4
29948,1515.96
29949,1432.8
29950,1365.3
29951,1281.96
29952,1260.0
29953,1207.08
29954,1138.14
29955,1101.6
29956,1072.62
29957,1014.3
29958,1024.02
29959,1107.0
29960,1154.16
29961,1214.28
29962,1245.6
29963,1330.02
29964,1372.86
29965,1374.48
29966,1382.76
29967,1407.78
29968,1449.72
29969,1460.52
29970,1400.58
29971,1317.24
29972,1332.72
29973,1317.06
29974,1258.56
29975,1230.3
29976,1193.58
29977,1152.36
29978,1119.96
29979,1084.5
29980,1061.28
29981,1006.92
29982,1017.9
29983,1052.82
29984,1119.6
29985,1141.2
29986,1191.42
29987,1232.28
29988,1310.58
29989,1347.66
29990,1382.04
29991,1425.6
29992,1469.52
29993,1491.12
29994,1497.78
29995,1418.22
29996,1432.44
29997,1406.34
29998,1367.64
29999,1323.9
30000,1287.54
30001,1221.84
30002,1156.32
30003,1124.46
30004,1083.06
30005,1046.88
30006,1097.46
30007,1157.4
30008,1328.22
30009,1526.04
30010,1664.64
30011,1728.9
30012,1765.62
30013,1796.04
30014,1821.24
30015,1865.88
30016,1831.86
30017,1772.82
30018,1663.92
30019,1564.2
30020,1534.5
30021,1476.0
30022,1421.82
30023,1375.56
30024,1317.78
30025,1292.4
30026,1229.04
30027,1186.74
30028,1145.52
30029,1121.04
30030,1172.34
30031,1239.3
30032,1381.86
30033,1581.12
30034,1656.9
30035,1694.16
30036,1732.86
30037,1758.78
30038,1775.52
30039,1799.46
30040,1832.04
30041,1841.4
30042,1750.14
30043,1622.16
30044,1595.52
30045,1513.98
30046,1419.66
30047,1377.54
30048,1334.7
30049,1290.6
30050,1259.1
30051,1209.24
30052,1184.22
30053,1127.34
30054,1146.6
30055,1176.3
30056,1228.14
30057,1296.36
30058,1332.0
30059,1390.68
30060,1474.38
30061,1526.58
30062,1526.22
30063,1548.0
30064,1622.88
30065,1627.02
30066,1588.5
30067,1518.84
30068,1537.02
30069,1500.3
30070,1464.3
30071,1408.32
30072,1344.96
30073,1293.12
30074,1256.22
30075,1207.44
30076,1166.94
30077,1131.3
30078,1179.9
30079,1260.18
30080,1465.38
30081,1717.2
30082,1807.92
30083,1817.82
30084,1837.62
30085,1872.9
30086,1930.32
30087,1953.18
30088,1992.78
30089,1955.34
30090,1906.38
30091,1717.38
30092,1654.38
30093,1592.1
30094,1494.72
30095,1436.76
30096,1362.78
30097,1323.18
30098,1279.08
30099,1223.28
30100,1190.7
30101,1159.56
30102,1180.62
30103,1241.64
30104,1397.16
30105,1608.48
30106,1705.86
30107,1747.98
30108,1730.52
30109,1726.38
30110,1789.92
30111,1767.6
30112,1848.6
30113,1801.26
30114,1684.98
30115,1580.76
30116,1550.34
30117,1492.92
30118,1430.82
30119,1360.62
30120,1317.6
30121,1275.66
30122,1234.98
30123,1187.82
30124,1151.82
30125,1103.94
30126,1102.32
30127,1188.9
30128,1274.76
30129,1346.58
30130,1409.76
30131,1445.22
30132,1508.94
30133,1530.72
30134,1573.02
30135,1528.2
30136,1537.92
30137,1529.46
30138,1571.76
30139,1486.98
30140,1499.76
30141,1466.64
30142,1415.88
30143,1381.14
30144,1352.34
30145,1324.44
30146,1286.82
30147,1247.04
30148,1191.6
30149,1141.38
30150,1141.92
30151,1165.68
30152,1216.08
30153,1229.22
30154,1250.82
30155,1308.78
30156,1368.72
30157,1398.96
30158,1481.04
30159,1488.24
30160,1522.62
30161,1547.1
30162,1501.56
30163,1405.8
30164,1442.16
30165,1431.0
30166,1371.06
30167,1360.44
30168,1336.68
30169,1298.16
30170,1265.22
30171,1214.64
30172,1176.48
30173,1152.9
30174,1188.0
30175,1262.52
30176,1415.16
30177,1598.04
30178,1589.58
30179,1618.74
30180,1740.42
30181,1718.46
30182,1728.36
30183,1750.68
30184,1730.34
30185,1705.5
30186,1597.86
30187,1528.2
30188,1529.82
30189,1480.5
30190,1430.64
30191,1376.28
30192,1335.06
30193,1281.96
30194,1241.64
30195,1215.18
30196,1181.16
30197,1135.08
30198,1166.58
30199,1243.44
30200,1394.28
30201,1538.1
30202,1603.08
30203,1641.24
30204,1693.08
30205,1701.0
30206,1745.1
30207,1755.18
30208,1783.8
30209,1742.94
30210,1693.98
30211,1557.18
30212,1500.48
30213,1449.72
30214,1400.76
30215,1337.94
30216,1289.7
30217,1263.06
30218,1226.52
30219,1189.26
30220,1140.84
30221,1102.32
30222,1098.0
30223,1170.72
30224,1240.56
30225,1275.66
30226,1336.14
30227,1397.16
30228,1455.66
30229,1467.9
30230,1536.66
30231,1520.82
30232,1586.7
30233,1579.68
30234,1580.04
30235,1492.56
30236,1519.92
30237,1472.76
30238,1413.72
30239,1366.74
30240,1352.52
30241,1300.5
30242,1267.38
30243,1223.28
30244,1189.08
30245,1172.88
30246,1189.8
30247,1258.38
30248,1419.48
30249,1601.28
30250,1687.14
30251,1730.34
30252,1734.84
30253,1751.58
30254,1816.56
30255,1813.14
30256,1836.54
30257,1848.24
30258,1764.9
30259,1603.62
30260,1554.12
30261,1506.78
30262,1443.78
30263,1360.98
30264,1308.06
30265,1267.74
30266,1239.48
30267,1202.4
30268,1179.0
30269,1145.88
30270,1175.94
30271,1272.24
30272,1409.76
30273,1575.9
30274,1675.8
30275,1735.02
30276,1757.52
30277,1801.08
30278,1824.12
30279,1876.14
30280,1895.4
30281,1793.34
30282,1646.64
30283,1541.16
30284,1531.8
30285,1461.78
30286,1381.32
30287,1348.56
30288,1295.1
30289,1242.72
30290,1216.8
30291,1204.92
30292,1175.76
30293,1102.68
30294,1097.28
30295,1111.86
30296,1156.32
30297,1224.54
30298,1272.78
30299,1274.76
30300,1327.68
30301,1315.98
30302,1400.4
30303,1442.34
30304,1449.36
30305,1445.04
30306,1428.84
30307,1358.1
30308,1401.84
30309,1378.08
30310,1354.14
30311,1319.22
30312,1291.86
30313,1242.36
30314,1201.32
30315,1182.78
30316,1163.52
30317,1117.44
30318,1106.46
30319,1159.2
30320,1188.9
30321,1223.28
30322,1237.32
30323,1254.78
30324,1303.02
30325,1356.66
30326,1370.34
30327,1407.96
30328,1420.02
30329,1416.06
30330,1396.26
30331,1387.08
30332,1409.22
30333,1387.98
30334,1364.4
30335,1289.34
30336,1244.34
30337,1210.32
30338,1190.7
30339,1165.5
30340,1152.0
30341,1131.66
30342,1169.82
30343,1254.96
30344,1426.14
30345,1608.84
30346,1688.22
30347,1708.02
30348,1715.58
30349,1716.66
30350,1755.0
30351,1773.18
30352,1832.76
30353,1797.48
30354,1689.48
30355,1545.66
30356,1551.42
30357,1487.52
30358,1395.0
30359,1343.16
30360,1300.68
30361,1244.52
30362,1205.46
30363,1193.22
30364,1167.12
30365,1148.22
30366,1196.28
30367,1263.78
30368,1384.74
30369,1570.14
30370,1650.96
30371,1654.2
30372,1659.42
30373,1614.24
30374,1671.66
30375,1684.8
30376,1713.42
30377,1640.16
30378,1574.82
30379,1490.22
30380,1474.38
30381,1466.82
30382,1400.76
30383,1351.26
30384,1286.1
30385,1240.02
30386,1204.38
30387,1180.08
30388,1155.78
30389,1131.66
30390,1166.4
30391,1250.82
30392,1379.7
30393,1625.94
30394,1691.1
30395,1678.68
30396,1717.56
30397,1693.26
30398,1621.44
30399,1759.14
30400,1773.18
30401,1771.2
30402,1676.52
30403,1532.88
30404,1543.5
30405,1482.84
30406,1411.2
30407,1352.34
30408,1283.76
30409,1234.62
30410,1189.8
30411,1164.24
30412,1135.26
30413,1105.92
30414,1148.76
30415,1214.1
30416,1362.96
30417,1570.68
30418,1654.2
30419,1675.44
30420,1683.54
30421,1675.8
30422,1722.78
30423,1767.78
30424,1812.42
30425,1758.06
30426,1666.62
30427,1513.08
30428,1459.44
30429,1441.44
30430,1362.24
30431,1311.66
30432,1260.9
30433,1214.64
30434,1177.92
30435,1143.18
30436,1121.4
30437,1120.32
30438,1122.12
30439,1203.12
30440,1368.36
30441,1545.3
30442,1609.74
30443,1642.68
30444,1642.5
30445,1661.22
30446,1705.86
30447,1688.58
30448,1727.82
30449,1683.36
30450,1573.38
30451,1474.92
30452,1456.92
30453,1427.76
30454,1337.4
30455,1290.42
30456,1266.12
30457,1238.76
30458,1213.2
30459,1181.88
30460,1155.6
30461,1103.76
30462,1097.46
30463,1131.84
30464,1193.22
30465,1269.18
30466,1283.76
30467,1293.3
30468,1329.12
30469,1327.14
30470,1364.94
30471,1376.82
30472,1429.38
30473,1404.54
30474,1396.26
30475,1330.56
30476,1355.22
30477,1363.5
30478,1296.36
30479,1274.76
30480,1252.26
30481,1242.36
30482,1197.72
30483,1170.18
30484,1136.88
30485,1078.74
30486,1077.48
30487,1136.52
30488,1183.68
30489,1204.38
30490,1217.52
30491,1247.58
30492,1266.48
30493,1316.34
30494,1384.38
30495,1415.88
30496,1451.52
30497,1492.92
30498,1491.84
30499,1457.1
30500,1486.08
30501,1446.12
30502,1412.28
30503,1363.5
30504,1299.78
30505,1243.62
30506,1211.76
30507,1176.3
30508,1142.28
30509,1114.2
30510,1164.24
30511,1238.76
30512,1407.78
30513,1668.6
30514,1721.88
30515,1793.88
30516,1796.22
30517,1869.3
30518,1889.82
30519,1856.7
30520,1899.18
30521,1820.88
30522,1753.56
30523,1640.16
30524,1620.9
30525,1591.74
30526,1522.44
30527,1440.72
30528,1371.06
30529,1331.28
30530,1265.22
30531,1245.6
30532,1234.98
30533,1205.64
30534,1253.88
30535,1335.78
30536,1541.88
30537,1744.92
30538,1820.88
30539,1833.3
30540,1829.34
30541,1871.28
30542,1921.14
30543,1826.1
30544,1860.12
30545,1845.18
30546,1771.56
30547,1674.0
30548,1662.48
30549,1604.88
30550,1523.52
30551,1481.22
30552,1441.8
30553,1364.04
30554,1324.62
30555,1261.62
30556,1212.66
30557,1202.4
30558,1261.26
30559,1378.26
30560,1498.14
30561,1699.38
30562,1791.18
30563,1807.92
30564,1746.72
30565,1797.66
30566,1813.14
30567,1826.46
30568,1861.2
30569,1811.34
30570,1745.46
30571,1640.52
30572,1659.24
30573,1590.48
30574,1532.88
30575,1468.44
30576,1441.44
30577,1390.86
30578,1349.64
30579,1298.16
30580,1273.68
30581,1229.58
30582,1266.3
30583,1337.94
30584,1417.86
30585,1593.9
30586,1695.6
30587,1717.74
30588,1701.36
30589,1722.06
30590,1753.56
30591,1744.38
30592,1778.04
30593,1760.22
30594,1705.5
30595,1596.78
30596,1589.22
30597,1549.98
30598,1493.1
30599,1468.08
30600,1369.08
30601,1306.98
30602,1282.14
30603,1258.38
30604,1246.14
30605,1210.86
30606,1241.1
30607,1347.48
30608,1443.24
30609,1694.34
30610,1778.76
30611,1791.18
30612,1794.6
30613,1884.6
30614,1932.3
30615,1875.42
30616,1923.84
30617,1888.2
30618,1761.84
30619,1606.14
30620,1542.6
30621,1510.02
30622,1405.44
30623,1414.08
30624,1366.38
30625,1324.44
30626,1273.32
30627,1253.52
30628,1227.24
30629,1195.92
30630,1201.86
30631,1244.16
30632,1275.48
30633,1339.02
30634,1385.46
30635,1432.26
30636,1413.18
30637,1429.56
30638,1436.94
30639,1417.14
30640,1436.76
30641,1429.92
30642,1438.92
30643,1388.52
30644,1404.54
30645,1381.68
30646,1324.44
30647,1278.72
30648,1245.96
30649,1234.26
30650,1204.02
30651,1175.94
30652,1151.64
30653,1136.34
30654,1148.76
30655,1153.08
30656,1194.12
30657,1256.4
30658,1299.78
30659,1316.52
30660,1336.86
30661,1331.46
30662,1390.32
30663,1450.26
30664,1491.66
30665,1515.24
30666,1486.08
30667,1454.76
30668,1505.7
30669,1512.9
30670,1460.88
30671,1423.08
30672,1378.8
30673,1340.1
30674,1298.52
30675,1282.5
30676,1202.76
30677,1194.66
30678,1234.08
30679,1316.16
30680,1443.96
30681,1698.3
30682,1847.34
30683,1889.1
30684,1851.84
30685,1866.06
30686,1921.32
30687,1900.62
30688,1945.44
30689,1947.6
30690,1874.16
30691,1750.86
30692,1699.56
30693,1639.44
30694,1550.34
30695,1486.8
30696,1438.2
30697,1371.24
30698,1322.46
30699,1298.7
30700,1257.12
30701,1230.66
30702,1315.62
30703,1408.32
30704,1529.64
30705,1778.58
30706,1859.58
30707,1895.04
30708,1874.34
30709,1949.04
30710,1996.2
30711,1956.96
30712,1976.58
30713,1915.92
30714,1817.82
30715,1707.48
30716,1721.52
30717,1668.6
30718,1593.36
30719,1520.82
30720,1429.02
30721,1368.36
30722,1313.1
30723,1298.52
30724,1281.78
30725,1249.92
30726,1311.12
30727,1371.78
30728,1600.02
30729,1838.7
30730,1933.38
30731,1982.34
30732,1958.04
30733,1997.64
30734,2049.3
30735,2014.2
30736,2043.9
30737,2010.06
30738,1891.08
30739,1752.12
30740,1681.2
30741,1637.28
30742,1581.3
30743,1557.9
30744,1478.34
30745,1396.8
30746,1359.36
30747,1328.58
30748,1296.9
30749,1271.34
30750,1342.26
30751,1444.32
30752,1577.52
30753,1793.52
30754,1922.04
30755,1919.34
30756,1937.7
30757,1959.66
30758,2048.94
30759,2015.1
30760,1996.92
30761,1957.32
30762,1830.42
30763,1726.74
30764,1727.46
30765,1679.04
30766,1605.24
30767,1531.44
30768,1435.14
30769,1376.82
30770,1335.6
30771,1317.96
30772,1290.06
30773,1258.2
30774,1306.62
30775,1427.58
30776,1544.58
30777,1577.34
30778,1850.58
30779,1830.6
30780,1819.26
30781,1798.74
30782,1822.86
30783,1819.8
30784,1846.98
30785,1798.2
30786,1698.84
30787,1531.98
30788,1519.2
30789,1477.8
30790,1387.08
30791,1334.16
30792,1319.22
30793,1277.1
30794,1228.5
30795,1204.56
30796,1191.6
30797,1143.36
30798,1149.48
30799,1183.68
30800,1258.92
30801,1303.74
30802,1330.38
30803,1382.58
30804,1412.64
30805,1437.3
30806,1462.32
30807,1519.56
30808,1533.06
30809,1561.86
30810,1487.16
30811,1425.24
30812,1453.5
30813,1436.22
30814,1402.02
30815,1378.8
30816,1347.12
30817,1305.72
30818,1277.46
30819,1263.06
30820,1226.16
30821,1171.62
30822,1139.04
30823,1170.36
30824,1204.92
30825,1196.28
30826,1230.48
30827,1238.94
30828,1311.66
30829,1387.44
30830,1423.08
30831,1455.12
30832,1471.14
30833,1462.5
30834,1399.14
30835,1381.14
30836,1409.58
30837,1404.9
30838,1386.36
30839,1350.18
30840,1308.06
30841,1247.76
30842,1219.14
30843,1208.52
30844,1179.72
30845,1145.52
30846,1205.46
30847,1298.88
30848,1443.06
30849,1636.56
30850,1727.1
30851,1736.46
30852,1772.64
30853,1849.86
30854,1835.82
30855,1845.36
30856,1893.6
30857,1886.58
30858,1828.8
30859,1707.48
30860,1661.04
30861,1609.74
30862,1567.26
30863,1469.88
30864,1423.98
30865,1382.76
30866,1326.06
30867,1298.34
30868,1280.34
30869,1251.18
30870,1289.34
30871,1372.68
30872,1597.32
30873,1826.82
30874,1956.24
30875,1974.96
30876,1948.14
30877,1994.22
30878,2044.8
30879,1993.5
30880,2032.92
30881,2008.62
30882,1906.02
30883,1733.4
30884,1748.7
30885,1681.2
30886,1635.3
30887,1589.58
30888,1503.18
30889,1447.2
30890,1402.74
30891,1366.2
30892,1341.36
30893,1307.34
30894,1344.6
30895,1463.94
30896,1666.44
30897,1921.32
30898,2031.48
30899,2069.28
30900,2014.74
30901,2044.8
30902,2077.56
30903,2038.5
30904,2095.02
30905,2098.08
30906,1990.26
30907,1857.78
30908,1811.7
30909,1776.24
30910,1662.3
30911,1586.34
30912,1515.24
30913,1431.18
30914,1401.48
30915,1366.02
30916,1348.56
30917,1301.58
30918,1369.98
30919,1498.86
30920,1672.2
30921,1935.18
30922,2041.2
30923,2091.24
30924,2076.48
30925,2131.2
30926,2129.94
30927,2071.8
30928,2099.7
30929,2118.78
30930,2067.3
30931,1902.6
30932,1855.26
30933,1799.82
30934,1731.6
30935,1695.42
30936,1621.44
30937,1526.58
30938,1477.26
30939,1433.34
30940,1415.16
30941,1380.78
30942,1456.74
30943,1512.72
30944,1691.1
30945,1908.9
30946,1995.48
30947,2013.12
30948,2003.22
30949,2055.42
30950,2103.84
30951,2105.64
30952,2162.34
30953,2166.48
30954,2006.82
30955,1862.46
30956,1816.74
30957,1751.22
30958,1651.32
30959,1596.78
30960,1539.54
30961,1505.7
30962,1459.08
30963,1438.74
30964,1416.24
30965,1370.7
30966,1354.68
30967,1427.94
30968,1474.74
30969,1568.16
30970,1596.96
30971,1636.2
30972,1661.58
30973,1663.56
30974,1726.92
30975,1779.48
30976,1791.9
30977,1809.9
30978,1767.42
30979,1683.0
30980,1689.66
30981,1659.96
30982,1613.7
30983,1598.22
30984,1573.74
30985,1496.7
30986,1458.36
30987,1413.72
30988,1391.04
30989,1326.42
30990,1323.0
30991,1385.28
30992,1442.16
30993,1481.22
30994,1501.38
30995,1522.98
30996,1543.86
30997,1586.52
30998,1675.8
30999,1712.52
31000,1762.2
31001,1774.62
31002,1759.5
31003,1735.38
31004,1744.92
31005,1724.58
31006,1695.78
31007,1659.06
31008,1615.5
31009,1560.06
31010,1469.34
31011,1454.58
31012,1431.9
31013,1376.64
31014,1433.34
31015,1518.48
31016,1806.12
31017,2070.0
31018,2194.74
31019,2224.98
31020,2196.0
31021,2276.46
31022,2326.86
31023,2331.0
31024,2324.52
31025,2274.12
31026,2163.96
31027,2005.56
31028,1943.64
31029,1903.14
31030,1807.74
31031,1744.92
31032,1659.42
31033,1574.82
31034,1516.68
31035,1463.22
31036,1450.8
31037,1396.62
31038,1480.86
31039,1583.82
31040,1796.22
31041,2063.52
31042,2185.92
31043,2225.34
31044,2186.64
31045,2255.4
31046,2316.42
31047,2256.48
