,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
107,,,,,,0.465,0.086,0.079,0.107,,,1.014,0.825,0.955,0.581,1.088,,,0.918,0.98,0.64,0.508,0.46,,,0.586,0.5820000000000001,0.5529999999999999,0.53,0.5770000000000001,,,0.386,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,0.675,0.079,,,,0.277,0.471,0.385,0.386,0.623,,,0.489,0.741,0.526,0.562,0.591,,,0.267,0.444,0.527,0.362,0.5670000000000001,,,0.743,0.348,0.5589999999999999,0.56,0.5820000000000001,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,0.397,0.161,0.161,,,,0.349,0.329,0.556,0.541,0.5539999999999999,,,0.994,0.39,0.529,0.341,0.313,,,0.501,0.4970000000000001,0.481,0.359,0.425,,,0.752,0.56,0.532,0.421,0.584,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,0.397,0.161,0.161,0.096,,,0.349,0.329,0.556,0.541,0.5539999999999999,,,0.994,0.39,0.529,0.341,0.313,,,0.501,0.4970000000000001,0.481,0.359,0.425,,,0.752,0.56,0.532,0.421,0.584,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,0.119,0.203,,,,,,0.8059999999999999,0.466,,,,,,0.537,0.524,,,,,,0.361,0.417,,,,,,0.52,0.479,0.364,0.396,0.324,0.589,,,,,,,,,,,,,,,,,
112,,,,,,,0.131,0.079,0.08,,,0.272,0.35,0.381,,0.412,,,0.443,0.326,0.34700000000000003,0.396,0.389,,,0.257,0.34,0.361,0.381,0.475,,,0.7809999999999999,0.475,0.251,0.35200000000000004,0.411,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,0.397,0.161,0.161,0.096,,,0.349,0.329,0.556,0.541,0.5539999999999999,,,0.994,0.39,0.529,0.341,0.313,,,0.501,0.4970000000000001,0.481,0.359,0.425,,,0.752,0.56,0.532,0.421,0.584,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,0.08900000000000001,0.08199999999999999,,,,,,0.545,0.386,,,,,,0.383,0.326,,,,,,0.462,0.522,,,,,,0.359,0.44,0.4920000000000001,0.35200000000000004,0.314,0.33,0.35100000000000003,0.638,0.3,0.301,,,,,,,,,,,,,
115,,,,,,,,,,0.119,0.203,,,,,,0.8059999999999999,0.466,,,,,,0.537,0.524,,,,,,0.361,0.417,,,,,,0.52,0.479,0.364,0.396,0.324,0.589,0.58,0.517,0.53,0.524,,,,,,,,,,,,,
116,,,,,,,0.675,0.079,0.077,,,0.277,0.471,0.385,0.386,0.623,,,0.489,0.741,0.526,,0.591,,,0.267,0.444,0.527,0.362,0.5670000000000001,,,0.743,0.348,0.5589999999999999,0.56,0.5820000000000001,,,,,,,,,,,0.505,0.364,0.441,0.416,,,,,,,,,
117,,,,,,0.395,0.156,0.15,0.155,,,0.458,1.102,0.591,0.643,1.121,,,0.904,0.555,0.542,,0.374,,,0.534,0.5379999999999999,0.511,0.5529999999999999,0.515,,,0.369,0.522,0.514,0.493,0.535,,,,,,,,,,,0.396,0.5429999999999999,0.555,0.61,,,,,,,,,
118,,,,,,,,,,0.116,0.226,,,,,,0.339,0.413,,,,,,0.33,0.485,,,,,,0.353,0.561,,,,,,0.33,0.336,0.33,0.338,0.315,0.396,0.342,0.382,0.321,0.327,,,,,0.375,0.414,,,,,,,
119,,,,,0.465,0.149,0.155,0.138,,,0.486,0.4970000000000001,1.105,0.55,1.012,,,0.994,0.95,0.478,0.547,0.536,,,0.569,0.59,0.514,0.529,0.622,,,0.353,0.523,0.598,0.584,0.532,,,,,,,,,,,0.705,,0.63,0.531,,,0.077,0.075,0.08199999999999999,0.07400000000000001,0.071,,,0.496
120,,,,,,,,,,0.123,0.116,,,,,,0.574,1.236,,,,,,0.312,0.529,,,,,,0.481,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,0.131,0.14,,,,,,0.464,0.454,,,,,,0.381,0.409,,,,,,0.514,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,0.08,0.135,0.153,,,0.28600000000000003,0.337,0.349,0.484,0.451,,,0.455,,0.344,0.37,0.371,,,,0.324,0.345,,0.441,,,0.47,0.6559999999999999,0.185,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,0.168,0.172,0.146,,,0.205,0.308,0.422,0.478,0.7390000000000001,,,0.728,0.329,0.443,0.409,0.377,,,0.56,0.431,0.507,0.326,0.38,,,0.775,0.498,0.561,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,0.123,0.116,,,,,,0.574,1.236,,,,,,0.312,0.529,,,,,,0.481,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,0.116,0.226,,,,,,0.339,0.413,,,,,,0.33,0.485,,,,,,0.353,0.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,0.465,0.086,0.079,0.107,,,1.014,0.825,0.955,,1.088,,,0.918,0.98,0.64,0.508,0.46,,,0.586,0.5820000000000001,0.5529999999999999,0.53,0.5770000000000001,,,0.386,0.494,0.785,0.7709999999999999,0.521,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,0.591,0.078,0.071,0.14800000000000002,,,0.457,1.097,0.6,0.622,,,,0.885,0.522,0.478,0.514,0.318,,,0.48,0.532,0.536,0.626,0.5,,,0.309,0.47,0.495,0.468,0.519,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,0.389,0.155,0.155,0.281,,,1.098,1.134,1.003,0.669,1.027,,,0.918,0.591,0.489,0.503,0.494,,,0.5660000000000001,,0.569,0.546,0.556,,,0.348,0.542,0.5760000000000001,0.544,0.5,,,,,,,,,,,0.498,0.77,0.568,0.503,,,0.075,0.083,0.066,,,,
129,,,,,,,0.564,0.156,0.156,,,0.433,0.456,1.254,0.546,0.607,,,0.493,0.967,0.528,0.494,0.529,,,0.404,0.528,,0.47,0.5770000000000001,,,0.723,0.338,0.509,0.43,0.528,,,,,,,,,,,0.44,0.393,0.4370000000000001,0.636,,,0.7240000000000001,0.064,0.104,0.077,,,
130,,,,,,,,,,0.125,0.239,,,,,,0.35600000000000004,0.442,,,,,,0.307,0.387,,,,,,,0.594,,,,,,0.333,0.388,0.481,0.332,0.34700000000000003,0.345,0.328,0.382,0.307,0.301,,,,,0.341,0.601,,,,,,0.218,0.4970000000000001
131,,,,,,,0.254,0.156,0.156,,,0.273,0.461,0.382,0.386,0.395,,,0.512,0.503,0.505,0.727,0.6,,,0.273,0.475,0.519,0.404,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,0.125,0.239,,,,,,0.35600000000000004,0.442,,,,,,0.307,0.387,,,,,,0.423,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,0.333,0.081,0.128,0.156,,,,0.312,0.363,0.469,0.446,,,0.429,,0.39,0.414,0.3720000000000001,,,0.314,0.365,0.328,0.305,0.407,,,0.624,0.5870000000000001,0.221,0.379,0.383,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,0.14400000000000002,0.481,,,,,,1.214,0.639,,,,,,0.444,0.525,,,,,,0.608,0.4,,,,,,0.189,0.579,0.32,0.32,0.35,0.36,0.778,,,,,,,,,,,,,,,,
135,,,,,,,,,,0.125,0.239,,,,,,0.35600000000000004,0.442,,,,,,0.307,0.387,,,,,,0.423,0.594,,,,,,0.333,0.388,0.481,0.332,0.34700000000000003,0.345,0.328,0.382,0.307,0.301,,,,,,,,,,,,,
136,,,,,,,,,,0.133,0.138,,,,,,0.546,0.634,,,,,,0.324,0.547,,,,,,0.499,0.515,,,,,,0.46,0.645,0.614,0.353,0.626,0.34600000000000003,0.511,0.574,0.5670000000000001,0.412,,,,,0.757,,,,,,,,
